t,X_true,Y_true,yaw_true,v_true,omega_true
9.59,1.8254999999999706,0.0,0.0,0.3,0.0
9.6,1.8284999999999705,0.0,0.0,0.3,0.0
9.61,1.8314999999999704,0.0,0.0,0.3,0.0
9.620000000000001,1.8344999999999703,0.0,0.0,0.3,0.0
9.63,1.8374999999999702,0.0,0.0,0.3,0.0
9.64,1.84049999999997,0.0,0.0,0.3,0.0
9.65,1.84349999999997,0.0,0.0,0.3,0.0
9.66,1.8464999999999698,0.0,0.0,0.3,0.0
9.67,1.8494999999999697,0.0,0.0,0.3,0.0
9.68,1.8524999999999696,0.0,0.0,0.3,0.0
9.69,1.8554999999999695,0.0,0.0,0.3,0.0
9.700000000000001,1.8584999999999694,0.0,0.0,0.3,0.0
9.71,1.8614999999999693,0.0,0.0,0.3,0.0
9.72,1.8644999999999692,0.0,0.0,0.3,0.0
9.73,1.867499999999969,0.0,0.0,0.3,0.0
9.74,1.870499999999969,0.0,0.0,0.3,0.0
9.75,1.8734999999999689,0.0,0.0,0.3,0.0
9.76,1.8764999999999687,0.0,0.0,0.3,0.0
9.77,1.8794999999999686,0.0,0.0,0.3,0.0
9.78,1.8824999999999685,0.0,0.0,0.3,0.0
9.790000000000001,1.8854999999999684,0.0,0.0,0.3,0.0
9.8,1.8884999999999683,0.0,0.0,0.3,0.0
9.81,1.8914999999999682,0.0,0.0,0.3,0.0
9.82,1.894499999999968,0.0,0.0,0.3,0.0
9.83,1.897499999999968,0.0,0.0,0.3,0.0
9.84,1.9004999999999679,0.0,0.0,0.3,0.0
9.85,1.9034999999999678,0.0,0.0,0.3,0.0
9.86,1.9064999999999677,0.0,0.0,0.3,0.0
9.870000000000001,1.9094999999999676,0.0,0.0,0.3,0.0
9.88,1.9124999999999674,0.0,0.0,0.3,0.0
9.89,1.9154999999999673,0.0,0.0,0.3,0.0
9.9,1.9184999999999672,0.0,0.0,0.3,0.0
9.91,1.9214999999999671,0.0,0.0,0.3,0.0
9.92,1.924499999999967,0.0,0.0,0.3,0.0
9.93,1.927499999999967,0.0,0.0,0.3,0.0
9.94,1.9304999999999668,0.0,0.0,0.3,0.0
9.950000000000001,1.9334999999999667,0.0,0.0,0.3,0.0
9.96,1.9364999999999666,0.0,0.0,0.3,0.0
9.97,1.9394999999999665,0.0,0.0,0.3,0.0
9.98,1.9424999999999664,0.0,0.0,0.3,0.0
9.99,1.9454999999999663,0.0,0.0,0.3,0.0
10.0,1.9484999999999661,0.0,0.0,0.3,0.3
10.01,1.951499999999966,0.0,0.003,0.3,0.3
10.02,1.9544999864999761,8.999986500006075e-06,0.006,0.3,0.3
10.03,1.957499932500138,2.6999878500200472e-05,0.009000000000000001,0.3,0.3
10.040000000000001,1.9604998110009582,5.39995140016767e-05,0.012,0.3,0.3
10.05,1.96349959500355,8.999865000789748e-05,0.015,0.3,0.3
10.06,1.966499257509878,0.00013499696252688176,0.018,0.3,0.3
10.07,1.969498771523,0.0001889940465741206,0.020999999999999998,0.3,0.3
10.08,1.9724981100473096,0.00025198941617622205,0.023999999999999997,0.3,0.3
10.09,1.9754972460887807,0.0003239825043752849,0.026999999999999996,0.3,0.3
10.1,1.9784961526552092,0.0004049726632340013,0.029999999999999995,0.3,0.3
10.11,1.981494802756456,0.0004949591638414883,0.032999999999999995,0.3,0.3
10.120000000000001,1.9844931694046908,0.0005939411963198478,0.036,0.3,0.3
10.13,1.9874912256146338,0.0007019178698314556,0.039,0.3,0.3
10.14,1.9904889444037992,0.0008188882125869789,0.042,0.3,0.3
10.15,1.9934862987927384,0.0009448511718541224,0.045000000000000005,0.3,0.3
10.16,1.996483261805282,0.0010798056139671032,0.04800000000000001,0.3,0.3
10.17,1.9994798064687829,0.001223750324336853,0.05100000000000001,0.3,0.3
10.18,2.0024759058143595,0.00137668400746195,0.05400000000000001,0.3,0.3
10.19,2.0054715328771384,0.0015386052869402788,0.057000000000000016,0.3,0.3
10.200000000000001,2.0084666606964956,0.0017095127054814166,0.06000000000000002,0.3,0.3
10.21,2.0114612623163013,0.0018894047249197504,0.06300000000000001,0.3,0.3
10.22,2.014455310785161,0.0020782797262283194,0.06600000000000002,0.3,0.3
10.23,2.0174487791566587,0.002276136009533387,0.06900000000000002,0.3,0.3
10.24,2.020441640489599,0.0024829717941297386,0.07200000000000002,0.3,0.3
10.25,2.023433867848251,0.0026987852184967094,0.07500000000000002,0.3,0.3
10.26,2.0264254343025874,0.0029235743403149364,0.07800000000000003,0.3,0.3
10.27,2.029416312928531,0.003157337136483841,0.08100000000000003,0.3,0.3
10.28,2.0324064768081946,0.003400071503139835,0.08400000000000003,0.3,0.3
10.290000000000001,2.035395899030123,0.0036517752556752578,0.08700000000000004,0.3,0.3
10.3,2.0383845526895366,0.003912446128758035,0.09000000000000004,0.3,0.3
10.31,2.0413724108885725,0.0041820817763520675,0.09300000000000004,0.3,0.3
10.32,2.0443594467365274,0.004460679771738349,0.09600000000000004,0.3,0.3
10.33,2.0473456333500986,0.0047482376075368,0.09900000000000005,0.3,0.3
10.34,2.0503309438536266,0.00504475269572884,0.10200000000000005,0.3,0.3
10.35,2.053315351379337,0.0053502223676806775,0.10500000000000005,0.3,0.3
10.36,2.0562988290675825,0.005664643874167325,0.10800000000000005,0.3,0.3
10.370000000000001,2.059281350067084,0.0059880143853973476,0.11100000000000006,0.3,0.3
10.38,2.0622628875351725,0.006320330991038327,0.11400000000000006,0.3,0.3
10.39,2.0652434146380307,0.006661590700243055,0.11700000000000006,0.3,0.3
10.4,2.0682229045509355,0.007011790441676453,0.12000000000000006,0.3,0.3
10.41,2.0712013304584973,0.007370927063543211,0.12300000000000007,0.3,0.3
10.42,2.074178665554903,0.007738997333616157,0.12600000000000006,0.3,0.3
10.43,2.0771548830441566,0.008115997939265346,0.12900000000000006,0.3,0.3
10.44,2.0801299561403215,0.00850192548748787,0.13200000000000006,0.3,0.3
10.450000000000001,2.0831038580677594,0.0088967765049384,0.13500000000000006,0.3,0.3
10.46,2.0860765620613733,0.009300547437960445,0.13800000000000007,0.3,0.3
10.47,2.089048041366847,0.009713234652618334,0.14100000000000007,0.3,0.3
10.48,2.092018269240887,0.01013483443472992,0.14400000000000007,0.3,0.3
10.49,2.094987218951462,0.010565342989900008,0.14700000000000008,0.3,0.3
10.5,2.0979548637780456,0.01100475644355451,0.15000000000000008,0.3,0.3
10.51,2.1009211770118537,0.011453070840975308,0.15300000000000008,0.3,0.3
10.52,2.1038861319560875,0.011910282147335851,0.15600000000000008,0.3,0.3
10.53,2.1068497019261723,0.012376386247737469,0.15900000000000009,0.3,0.3
10.540000000000001,2.1098118602499984,0.012851378947246405,0.1620000000000001,0.3,0.3
10.55,2.112772580268161,0.013335255970931567,0.1650000000000001,0.3,0.3
10.56,2.1157318353342003,0.01382801296390301,0.1680000000000001,0.3,0.3
10.57,2.11868959881484,0.014329645491351123,0.1710000000000001,0.3,0.3
10.58,2.1216458440902293,0.014840149038586546,0.1740000000000001,0.3,0.3
10.59,2.12460054455418,0.015359519011080798,0.1770000000000001,0.3,0.3
10.6,2.1275536736144085,0.015887750734507634,0.1800000000000001,0.3,0.3
10.61,2.130505204692773,0.01642483945478511,0.1830000000000001,0.3,0.3
10.620000000000001,2.1334551112255133,0.01697078033811836,0.1860000000000001,0.3,0.3
10.63,2.136403366663491,0.01752556847104313,0.1890000000000001,0.3,0.3
10.64,2.139349944472427,0.018089198860469963,0.19200000000000012,0.3,0.3
10.65,2.142294818133141,0.01866166643372916,0.19500000000000012,0.3,0.3
10.66,2.1452379611417896,0.019242966038616426,0.19800000000000012,0.3,0.3
10.67,2.148179347010106,0.01983309244343924,0.20100000000000012,0.3,0.3
10.68,2.1511189492656366,0.020432040337063945,0.20400000000000013,0.3,0.3
10.69,2.154056741451982,0.021039804328963536,0.20700000000000013,0.3,0.3
10.700000000000001,2.156992697129031,0.02165637894926619,0.21000000000000013,0.3,0.3
10.71,2.1599267898732037,0.022281758648804488,0.21300000000000013,0.3,0.3
10.72,2.1628589932776845,0.022915937799165356,0.21600000000000014,0.3,0.3
10.73,2.165789280952662,0.02355891069274072,0.21900000000000014,0.3,0.3
10.74,2.1687176265255683,0.02421067154277888,0.22200000000000014,0.3,0.3
10.75,2.171644003641312,0.02487121448343658,0.22500000000000014,0.3,0.3
10.76,2.1745683859625187,0.025540533569831818,0.22800000000000015,0.3,0.3
10.77,2.1774907471697675,0.02621862277809733,0.23100000000000015,0.3,0.3
10.78,2.1804110609618275,0.02690547600543482,0.23400000000000015,0.3,0.3
10.790000000000001,2.183329301055894,0.02760108707016988,0.23700000000000015,0.3,0.3
10.8,2.1862454411878263,0.028305449711807623,0.24000000000000016,0.3,0.3
10.81,2.1891594551123825,0.02901855759108903,0.24300000000000016,0.3,0.3
10.82,2.192071316603457,0.029740404290047994,0.24600000000000016,0.3,0.3
10.83,2.194980999454316,0.030470983312069103,0.24900000000000017,0.3,0.3
10.84,2.1978884774778336,0.031210288081946088,0.25200000000000017,0.3,0.3
10.85,2.200793724506727,0.03195831194594101,0.25500000000000017,0.3,0.3
10.86,2.203696714393793,0.03271504817184415,0.2580000000000002,0.3,0.3
10.870000000000001,2.2065974210121415,0.03348048994903457,0.2610000000000002,0.3,0.3
10.88,2.209495818255433,0.03425463038854145,0.2640000000000002,0.3,0.3
10.89,2.212391880038112,0.03503746252310606,0.2670000000000002,0.3,0.3
10.9,2.2152855802956415,0.03582897930724446,0.2700000000000002,0.3,0.3
10.91,2.218176892984739,0.03662917361731095,0.2730000000000002,0.3,0.3
10.92,2.22106579208361,0.037438038251562146,0.2760000000000002,0.3,0.3
10.93,2.223952251592182,0.03825556593022179,0.2790000000000002,0.3,0.3
10.94,2.2268362455323385,0.03908174929554629,0.2820000000000002,0.3,0.3
10.950000000000001,2.229717747948154,0.03991658091189094,0.2850000000000002,0.3,0.3
10.96,2.232596732906126,0.04076005326577682,0.2880000000000002,0.3,0.3
10.97,2.2354731744954095,0.041612158765958446,0.2910000000000002,0.3,0.3
10.98,2.2383470468280495,0.042472889743492066,0.2940000000000002,0.3,0.3
10.99,2.2412183240392145,0.043342238451804696,0.2970000000000002,0.3,0.3
11.0,2.244086980287429,0.044220197066763826,0.3000000000000002,0.3,0.3
11.01,2.2469529897548055,0.04510675768674784,0.3030000000000002,0.3,0.3
11.02,2.249816326647279,0.04600191233271716,0.3060000000000002,0.3,0.3
11.03,2.2526769651948366,0.046905652948286,0.3090000000000002,0.3,0.3
11.040000000000001,2.2555348796517505,0.04781797139979492,0.3120000000000002,0.3,0.3
11.05,2.2583900442968097,0.048738859476384025,0.3150000000000002,0.3,0.3
11.06,2.261242433433552,0.049668308890066834,0.3180000000000002,0.3,0.3
11.07,2.264092021390494,0.0506063112758049,0.32100000000000023,0.3,0.3
11.08,2.266938782521364,0.05155285819158308,0.32400000000000023,0.3,0.3
11.09,2.26978269120533,0.05250794111848553,0.32700000000000023,0.3,0.3
11.1,2.2726237218472343,0.05347155146077234,0.33000000000000024,0.3,0.3
11.11,2.2754618488778195,0.05444368054595695,0.33300000000000024,0.3,0.3
11.120000000000001,2.278297046753962,0.05542431962488414,0.33600000000000024,0.3,0.3
11.13,2.281129289958899,0.056413459871808826,0.33900000000000025,0.3,0.3
11.14,2.2839585530024618,0.05741109238447546,0.34200000000000025,0.3,0.3
11.15,2.286784810421302,0.058417208184198176,0.34500000000000025,0.3,0.3
11.16,2.2896080367791214,0.05943179821594155,0.34800000000000025,0.3,0.3
11.17,2.2924282066669024,0.06045485334840215,0.35100000000000026,0.3,0.3
11.18,2.2952452947031348,0.06148636437409069,0.35400000000000026,0.3,0.3
11.19,2.298059275534045,0.06252632200941491,0.35700000000000026,0.3,0.3
11.200000000000001,2.300870123833825,0.0635747168947631,0.36000000000000026,0.3,0.3
11.21,2.303677814304859,0.06463153959458837,0.36300000000000027,0.3,0.3
11.22,2.3064823216779513,0.06569678059749355,0.36600000000000027,0.3,0.3
11.23,2.309283620712555,0.06677043031631683,0.36900000000000027,0.3,0.3
11.24,2.312081686196997,0.06785247908821795,0.3720000000000003,0.3,0.3
11.25,2.3148764929487076,0.0689429171747653,0.3750000000000003,0.3,0.3
11.26,2.3176680158144447,0.07004173476202345,0.3780000000000003,0.3,0.3
11.27,2.320456229670521,0.07114892196064153,0.3810000000000003,0.3,0.3
11.28,2.323241109423031,0.07226446880594221,0.3840000000000003,0.3,0.3
11.290000000000001,2.3260226300080755,0.07338836525801144,0.3870000000000003,0.3,0.3
11.3,2.3288007663919883,0.07452060120178873,0.3900000000000003,0.3,0.3
11.31,2.33157549357156,0.07566116644715822,0.3930000000000003,0.3,0.3
11.32,2.3343467865742653,0.07681005072904039,0.3960000000000003,0.3,0.3
11.33,2.337114620458486,0.07796724370748448,0.3990000000000003,0.3,0.3
11.34,2.3398789703137357,0.07913273496776149,0.4020000000000003,0.3,0.3
11.35,2.342639811260884,0.08030651402045795,0.4050000000000003,0.3,0.3
11.36,2.3453971184523814,0.08148857030157029,0.4080000000000003,0.3,0.3
11.370000000000001,2.3481508670724818,0.08267889317259998,0.4110000000000003,0.3,0.3
11.38,2.350901032337466,0.08387747192064919,0.4140000000000003,0.3,0.3
11.39,2.353647589495865,0.0850842957585173,0.4170000000000003,0.3,0.3
11.4,2.3563905138286834,0.0862993538247979,0.4200000000000003,0.3,0.3
11.41,2.3591297806496203,0.08752263518397661,0.4230000000000003,0.3,0.3
11.42,2.361865365305293,0.08875412882652946,0.4260000000000003,0.3,0.3
11.43,2.3645972431754583,0.08999382366902195,0.4290000000000003,0.3,0.3
11.44,2.3673253896732334,0.09124170855420889,0.43200000000000033,0.3,0.3
11.450000000000001,2.3700497802453184,0.09249777225113473,0.43500000000000033,0.3,0.3
11.46,2.3727703903722164,0.09376200345523468,0.43800000000000033,0.3,0.3
11.47,2.375487195568455,0.09503439078843642,0.44100000000000034,0.3,0.3
11.48,2.3782001713828054,0.09631492279926257,0.44400000000000034,0.3,0.3
11.49,2.3809092933985037,0.09760358796293364,0.44700000000000034,0.3,0.3
11.5,2.38361453723347,0.09890037468147188,0.45000000000000034,0.3,0.3
11.51,2.386315878540528,0.10020527128380557,0.45300000000000035,0.3,0.3
11.52,2.389013293007624,0.1015182660258741,0.45600000000000035,0.3,0.3
11.53,2.391706756358047,0.10283934709073365,0.45900000000000035,0.3,0.3
11.540000000000001,2.3943962443506437,0.10416850258866356,0.46200000000000035,0.3,0.3
11.55,2.397081732780041,0.10550572055727331,0.46500000000000036,0.3,0.3
11.56,2.399763197476861,0.10685098896161022,0.46800000000000036,0.3,0.3
11.57,2.40244061430794,0.10820429569426772,0.47100000000000036,0.3,0.3
11.58,2.405113959176544,0.10956562857549436,0.47400000000000037,0.3,0.3
11.59,2.4077832080225874,0.11093497535330339,0.47700000000000037,0.3,0.3
11.6,2.4104483368228484,0.11231232370358306,0.48000000000000037,0.3,0.3
11.61,2.413109321591186,0.11369766123020751,0.4830000000000004,0.3,0.3
11.620000000000001,2.4157661383787556,0.11509097546514835,0.4860000000000004,0.3,0.3
11.63,2.418418763274224,0.11649225386858687,0.4890000000000004,0.3,0.3
11.64,2.4210671724039843,0.1179014838290269,0.4920000000000004,0.3,0.3
11.65,2.4237113419323726,0.11931865266340833,0.4950000000000004,0.3,0.3
11.66,2.426351248061881,0.12074374761722118,0.4980000000000004,0.3,0.3
11.67,2.4289868670333727,0.1221767558646205,0.5010000000000003,0.3,0.3
11.68,2.431618175126294,0.12361766450854174,0.5040000000000003,0.3,0.3
11.69,2.4342451486588903,0.12506646058081683,0.5070000000000003,0.3,0.3
11.700000000000001,2.4368677639884173,0.1265231310422909,0.5100000000000003,0.3,0.3
11.71,2.4394859975113548,0.12798766278293963,0.5130000000000003,0.3,0.3
11.72,2.4420998256636186,0.12946004262198724,0.5160000000000003,0.3,0.3
11.73,2.444709224920773,0.1309402573080251,0.5190000000000003,0.3,0.3
11.74,2.4473141717982427,0.13242829351913105,0.5220000000000004,0.3,0.3
11.75,2.449914642851523,0.1339241378629892,0.5250000000000004,0.3,0.3
11.76,2.4525106146763918,0.1354277768770106,0.5280000000000004,0.3,0.3
11.77,2.4551020639091203,0.13693919702845425,0.5310000000000004,0.3,0.3
11.78,2.4576889672266833,0.138458384714549,0.5340000000000004,0.3,0.3
11.790000000000001,2.460271301346968,0.1399853262626159,0.5370000000000004,0.3,0.3
11.8,2.462849043028985,0.14152000793019134,0.5400000000000004,0.3,0.3
11.81,2.4654221690730767,0.14306241590515067,0.5430000000000004,0.3,0.3
11.82,2.4679906563211254,0.14461253630583254,0.5460000000000004,0.3,0.3
11.83,2.4705544816567637,0.1461703551811638,0.5490000000000004,0.3,0.3
11.84,2.473113622005581,0.14773585851078508,0.5520000000000004,0.3,0.3
11.85,2.475668054335331,0.149309032205177,0.5550000000000004,0.3,0.3
11.86,2.4782177556561407,0.1508898621057869,0.5580000000000004,0.3,0.3
11.870000000000001,2.480762703020715,0.15247833398515637,0.5610000000000004,0.3,0.3
11.88,2.4833028735245444,0.1540744335470492,0.5640000000000004,0.3,0.3
11.89,2.485838244306112,0.15567814642658012,0.5670000000000004,0.3,0.3
11.9,2.4883687925470976,0.15728945819034404,0.5700000000000004,0.3,0.3
11.91,2.4908944954725842,0.15890835433654596,0.5730000000000004,0.3,0.3
11.92,2.493415330351263,0.16053482029513147,0.5760000000000004,0.3,0.3
11.93,2.4959312744956366,0.16216884142791796,0.5790000000000004,0.3,0.3
11.94,2.4984423052622247,0.16381040302872624,0.5820000000000004,0.3,0.3
11.950000000000001,2.5009484000517674,0.16545949032351298,0.5850000000000004,0.3,0.3
11.96,2.5034495363094287,0.16711608847050366,0.5880000000000004,0.3,0.3
11.97,2.5059456915249987,0.16878018256032615,0.5910000000000004,0.3,0.3
11.98,2.5084368432330977,0.17045175761614487,0.5940000000000004,0.3,0.3
11.99,2.510922969013377,0.1721307985937956,0.5970000000000004,0.3,0.3
12.0,2.5134040464907215,0.17381729038192087,0.6000000000000004,0.3,0.3
12.01,2.5158800533354504,0.175511217802106,0.6030000000000004,0.3,0.3
12.02,2.518350967263519,0.17721256560901558,0.6060000000000004,0.3,0.3
12.030000000000001,2.5208167660367184,0.1789213184905309,0.6090000000000004,0.3,0.3
12.040000000000001,2.523277427462877,0.1806374610678875,0.6120000000000004,0.3,0.3
12.05,2.5257329293960575,0.18236097789581382,0.6150000000000004,0.3,0.3
12.06,2.52818324973676,0.18409185346267,0.6180000000000004,0.3,0.3
12.07,2.5306283664321176,0.18583007219058767,0.6210000000000004,0.3,0.3
12.08,2.5330682574760965,0.18757561843560996,0.6240000000000004,0.3,0.3
12.09,2.535502900909694,0.1893284764878325,0.6270000000000004,0.3,0.3
12.1,2.5379322748211353,0.1910886305715446,0.6300000000000004,0.3,0.3
12.11,2.540356357346072,0.1928560648453714,0.6330000000000005,0.3,0.3
12.120000000000001,2.542775126667777,0.1946307634024164,0.6360000000000005,0.3,0.3
12.13,2.5451885610173433,0.19641271027040452,0.6390000000000005,0.3,0.3
12.14,2.547596638673878,0.198201889411826,0.6420000000000005,0.3,0.3
12.15,2.5499993379646986,0.19999828472408065,0.6450000000000005,0.3,0.3
12.16,2.5523966372655273,0.20180188003962277,0.6480000000000005,0.3,0.3
12.17,2.554788515000687,0.2036126591261067,0.6510000000000005,0.3,0.3
12.18,2.5571749496432936,0.2054306056865329,0.6540000000000005,0.3,0.3
12.19,2.5595559197154523,0.20725570335939458,0.6570000000000005,0.3,0.3
12.200000000000001,2.561931403788448,0.209087935718825,0.6600000000000005,0.3,0.3
12.21,2.56430138048294,0.2109272862747453,0.6630000000000005,0.3,0.3
12.22,2.5666658284691546,0.2127737384730129,0.6660000000000005,0.3,0.3
12.23,2.569024726467075,0.21462727569557047,0.6690000000000005,0.3,0.3
12.24,2.5713780532466357,0.2164878812605955,0.6720000000000005,0.3,0.3
12.25,2.5737257876279114,0.2183555384226505,0.6750000000000005,0.3,0.3
12.26,2.5760679084813085,0.22023023037283362,0.6780000000000005,0.3,0.3
12.27,2.5784043947277553,0.22211194023892994,0.6810000000000005,0.3,0.3
12.280000000000001,2.5807352253388913,0.22400065108556336,0.6840000000000005,0.3,0.3
12.290000000000001,2.583060379337257,0.225896345914349,0.6870000000000005,0.3,0.3
12.3,2.5853798357964815,0.22779900766404623,0.6900000000000005,0.3,0.3
12.31,2.587693573841473,0.22970861921071214,0.6930000000000005,0.3,0.3
12.32,2.590001572648604,0.23162516336785569,0.6960000000000005,0.3,0.3
12.33,2.5923038114459014,0.2335486228865924,0.6990000000000005,0.3,0.3
12.34,2.594600269513231,0.2354789804557996,0.7020000000000005,0.3,0.3
12.35,2.5968909261824864,0.23741621870227217,0.7050000000000005,0.3,0.3
12.36,2.5991757608377726,0.239360320190879,0.7080000000000005,0.3,0.3
12.370000000000001,2.6014547529155934,0.24131126742471978,0.7110000000000005,0.3,0.3
12.38,2.603727881905035,0.2432690428452826,0.7140000000000005,0.3,0.3
12.39,2.6059951273479522,0.2452336288326019,0.7170000000000005,0.3,0.3
12.4,2.6082564688391514,0.24720500770541703,0.7200000000000005,0.3,0.3
12.41,2.610511886026574,0.24918316172133145,0.7230000000000005,0.3,0.3
12.42,2.612761358611481,0.25116807307697236,0.7260000000000005,0.3,0.3
12.43,2.615004866348634,0.253159723908151,0.7290000000000005,0.3,0.3
12.44,2.6172423890464787,0.2551580962900233,0.7320000000000005,0.3,0.3
12.450000000000001,2.619473906567326,0.25716317223725127,0.7350000000000005,0.3,0.3
12.46,2.621699398827533,0.259174933704165,0.7380000000000005,0.3,0.3
12.47,2.623918845797684,0.2611933625849248,0.7410000000000005,0.3,0.3
12.48,2.6261322275027723,0.26321844071368444,0.7440000000000005,0.3,0.3
12.49,2.628339524022377,0.26525014986475437,0.7470000000000006,0.3,0.3
12.5,2.6305407154908442,0.26728847175276593,0.7500000000000006,0.3,0.3
12.51,2.6327357820974657,0.26933338803283596,0.7530000000000006,0.3,0.3
12.52,2.634924704086657,0.27138488030073166,0.7560000000000006,0.3,0.3
12.530000000000001,2.6371074617581343,0.2734429300930365,0.7590000000000006,0.3,0.3
12.540000000000001,2.639284035467094,0.2755075188873163,0.7620000000000006,0.3,0.3
12.55,2.6414544056243874,0.27757862810228573,0.7650000000000006,0.3,0.3
12.56,2.6436185526966973,0.27965623909797593,0.7680000000000006,0.3,0.3
12.57,2.645776457206715,0.28174033317590197,0.7710000000000006,0.3,0.3
12.58,2.647928099733314,0.28383089157923114,0.7740000000000006,0.3,0.3
12.59,2.6500734609117265,0.28592789549295194,0.7770000000000006,0.3,0.3
12.6,2.652212521433716,0.28803132604404336,0.7800000000000006,0.3,0.3
12.61,2.654345262047753,0.2901411643016446,0.7830000000000006,0.3,0.3
12.620000000000001,2.6564716635591856,0.29225739127722555,0.7860000000000006,0.3,0.3
12.63,2.658591706830415,0.2943799879247578,0.7890000000000006,0.3,0.3
12.64,2.660705372781066,0.2965089351408858,0.7920000000000006,0.3,0.3
12.65,2.6628126423881593,0.2986442137650989,0.7950000000000006,0.3,0.3
12.66,2.664913496686282,0.30078580457990406,0.7980000000000006,0.3,0.3
12.67,2.6670079167677607,0.30293368831099826,0.8010000000000006,0.3,0.3
12.68,2.6690958837828282,0.30508784562744246,0.8040000000000006,0.3,0.3
12.69,2.6711773789397957,0.30724825714183535,0.8070000000000006,0.3,0.3
12.700000000000001,2.6732523835052207,0.30941490341048794,0.8100000000000006,0.3,0.3
12.71,2.675320878804076,0.31158776493359835,0.8130000000000006,0.3,0.3
12.72,2.677382846219918,0.3137668221554276,0.8160000000000006,0.3,0.3
12.73,2.6794382671950534,0.3159520554644754,0.8190000000000006,0.3,0.3
12.74,2.681487123230708,0.31814344519365667,0.8220000000000006,0.3,0.3
12.75,2.683529395887191,0.3203409716204787,0.8250000000000006,0.3,0.3
12.76,2.6855650667840627,0.3225446149672184,0.8280000000000006,0.3,0.3
12.77,2.687594117600298,0.32475435540110065,0.8310000000000006,0.3,0.3
12.780000000000001,2.689616530074454,0.32697017303447634,0.8340000000000006,0.3,0.3
12.790000000000001,2.6916322860048316,0.3291920479250018,0.8370000000000006,0.3,0.3
12.8,2.6936413672496413,0.331419960075818,0.8400000000000006,0.3,0.3
12.81,2.6956437557271653,0.33365388943573054,0.8430000000000006,0.3,0.3
12.82,2.6976394334159206,0.3358938158993904,0.8460000000000006,0.3,0.3
12.83,2.6996283823548217,0.3381397193074744,0.8490000000000006,0.3,0.3
12.84,2.701610584643342,0.3403915794468671,0.8520000000000006,0.3,0.3
12.85,2.7035860224416735,0.34264937605084245,0.8550000000000006,0.3,0.3
12.86,2.70555467797089,0.3449130887992462,0.8580000000000007,0.3,0.3
12.870000000000001,2.7075165335131044,0.34718269731867896,0.8610000000000007,0.3,0.3
12.88,2.7094715714116306,0.3494581811826793,0.8640000000000007,0.3,0.3
12.89,2.7114197740711408,0.3517395199119078,0.8670000000000007,0.3,0.3
12.9,2.713361123957824,0.3540266929743314,0.8700000000000007,0.3,0.3
12.91,2.715295603599544,0.35631967978540796,0.8730000000000007,0.3,0.3
12.92,2.7172231955859973,0.35861845970827155,0.8760000000000007,0.3,0.3
12.93,2.719143882568869,0.36092301205391847,0.8790000000000007,0.3,0.3
12.94,2.7210576472619894,0.36323331608139314,0.8820000000000007,0.3,0.3
12.950000000000001,2.722964472441489,0.3655493509979749,0.8850000000000007,0.3,0.3
12.96,2.7248643409459543,0.3678710959593652,0.8880000000000007,0.3,0.3
12.97,2.7267572356765815,0.3701985300698749,0.8910000000000007,0.3,0.3
12.98,2.7286431395973305,0.3725316323826129,0.8940000000000007,0.3,0.3
12.99,2.730522035735079,0.374870381899674,0.8970000000000007,0.3,0.3
13.0,2.7323939071797745,0.37721475757232836,0.9000000000000007,0.3,0.3
13.01,2.7342587370845863,0.3795647383012108,0.9030000000000007,0.3,0.3
13.02,2.736116508666058,0.3819203029365106,0.9060000000000007,0.3,0.3
13.030000000000001,2.7379672052042583,0.3842814302781619,0.9090000000000007,0.3,0.3
13.040000000000001,2.7398108100429304,0.38664809907603465,0.9120000000000007,0.3,0.3
13.05,2.7416473065896434,0.3890202880301256,0.9150000000000007,0.3,0.3
13.06,2.7434766783159406,0.3913979757907502,0.9180000000000007,0.3,0.3
13.07,2.745298908757489,0.39378114095873457,0.9210000000000007,0.3,0.3
13.08,2.747113981514227,0.39616976208560833,0.9240000000000007,0.3,0.3
13.09,2.7489218802505118,0.3985638176737975,0.9270000000000007,0.3,0.3
13.1,2.750722588695267,0.4009632861768179,0.9300000000000007,0.3,0.3
13.11,2.752516090642129,0.40336814599946924,0.9330000000000007,0.3,0.3
13.120000000000001,2.754302369949592,0.4057783754980293,0.9360000000000007,0.3,0.3
13.13,2.7560814105411544,0.4081939529804489,0.9390000000000007,0.3,0.3
13.14,2.7578531964054633,0.410614856706547,0.9420000000000007,0.3,0.3
13.15,2.7596177115964573,0.4130410648882064,0.9450000000000007,0.3,0.3
13.16,2.761374940233512,0.41547255568956987,0.9480000000000007,0.3,0.3
13.17,2.763124866501581,0.4179093072272365,0.9510000000000007,0.3,0.3
13.18,2.7648674746513406,0.420351297570459,0.9540000000000007,0.3,0.3
13.19,2.7666027489993286,0.4227985047413408,0.9570000000000007,0.3,0.3
13.200000000000001,2.7683306739280877,0.4252509067150338,0.9600000000000007,0.3,0.3
13.21,2.770051233886305,0.4277084814199368,0.9630000000000007,0.3,0.3
13.22,2.771764413388953,0.43017120673789405,0.9660000000000007,0.3,0.3
13.23,2.773470197017427,0.4326390605043943,0.9690000000000007,0.3,0.3
13.24,2.7751685694196864,0.4351120205087704,0.9720000000000008,0.3,0.3
13.25,2.7768595153103908,0.4375900644943989,0.9750000000000008,0.3,0.3
13.26,2.778543019471039,0.4400731701589007,0.9780000000000008,0.3,0.3
